w/c,a/c,slump ,c ,H% humidity ,air content ,v/s,t0,dt,kh ,Ks,KѰ,Kac,K(v/s),Kt0,ɣc,Øu=2.35*ɣc,fcm28,a,b,fcmt ,Ecmt0,"Ø(t,t0)",Jcreep (10-6/MPa),J creep(ACI),cc
0.49,6.79,37.5,2860,99,0,33,180,332.73,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.039846235,84.18,63,1.329649046
0.49,6.79,37.5,2860,99,0,33,180,372.24,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.055984425,84.04,64,1.317018148
0.49,6.79,37.5,2860,99,0,33,180,417.26,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.071798372,85.89,64,1.335736063
0.49,6.79,37.5,2860,99,0,33,180,493.45,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.093916513,88.15,65,1.356402217
0.49,6.79,37.5,2860,99,0,33,180,538.72,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.104966673,89.14,65,1.364435284
0.49,6.79,37.5,2860,99,0,33,180,627.89,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.123392606,91.13,66,1.382791195
0.49,6.79,37.5,2860,99,0,33,180,667.56,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.130460754,91.84,66,1.388941239
0.49,6.79,37.5,2860,99,0,33,180,735.53,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.141299774,95.23,66,1.432919686
0.49,6.79,37.5,2860,99,0,33,180,848.51,0.6067,0.919,1,1,1.037038629,0.677310577,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.156508995,100.91,67,1.507677551
0.49,6.79,37.5,2860,99,0,33,365,0.96,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.120803269,48.85,35,1.404302649
0.49,6.79,37.5,2860,99,0,33,365,1.94,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.176026801,50.3,36,1.378085941
0.49,6.79,37.5,2860,99,0,33,365,2.92,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.217149583,51.59,38,1.365674214
0.49,6.79,37.5,2860,99,0,33,365,3.81,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.247876419,52.87,39,1.365096234
0.49,6.79,37.5,2860,99,0,33,365,5.76,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.302127217,54.42,40,1.34657534
0.49,6.79,37.5,2860,99,0,33,365,6.99,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.330287193,54,41,1.30789803
0.49,6.79,37.5,2860,99,0,33,365,7.78,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.346612597,54.28,42,1.298741452
0.49,6.79,37.5,2860,99,0,33,365,14.66,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.453424,56.97,45,1.262930432
0.49,6.79,37.5,2860,99,0,33,365,74.24,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.774492115,64.06,55,1.163157155
0.49,6.79,37.5,2860,99,0,33,365,88.24,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.808734307,65.48,56,1.166432014
0.49,6.79,37.5,2860,99,0,33,365,116.86,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.862917622,66.9,58,1.157065656
0.49,6.79,37.5,2860,99,0,33,365,129.6,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.882300285,67.74,58,1.159529549
0.49,6.79,37.5,2860,99,0,33,365,143.73,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.901328349,69.02,59,1.16961618
0.49,6.79,37.5,2860,99,0,33,365,155.31,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.915327446,69.58,59,1.1704879
0.49,6.79,37.5,2860,99,0,33,365,168.7,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.930020694,70.15,60,1.171092624
0.49,6.79,37.5,2860,99,0,33,365,183.23,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.944433892,70.44,60,1.16721726
0.49,6.79,37.5,2860,99,0,33,365,205.51,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.963992744,72.13,61,1.183318323
0.49,6.79,37.5,2860,99,0,33,365,236.23,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,0.986988457,73.98,62,1.199622268
0.49,6.79,37.5,2860,99,0,33,365,272.99,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.009958533,74.83,62,1.199538478
0.49,6.79,37.5,2860,99,0,33,365,303.83,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.026347697,75.26,63,1.1966738
0.49,6.79,37.5,2860,99,0,33,365,327.44,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.037493207,76.39,63,1.207997058
0.49,6.79,37.5,2860,99,0,33,365,384.36,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.060484321,77.81,64,1.216722775
0.49,6.79,37.5,2860,99,0,33,365,461.44,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.085229875,80.64,65,1.24601169
0.49,6.79,37.5,2860,99,0,33,365,527.83,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.102427832,81.78,65,1.253289916
0.49,6.79,37.5,2860,99,0,33,365,566.95,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.111231471,82.91,66,1.265309009
0.49,6.79,37.5,2860,99,0,33,365,640.84,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.125766916,85.46,66,1.295307204
0.49,6.79,37.5,2860,99,0,33,365,709.72,0.6067,0.919,1,1,1.037038629,0.623102444,0.578208458,1.358789876,29,2.3,0.92,31,32220,1.137355943,86.16,66,1.298836167
0.4,5.59,12.5,3430,99,0,33,28,1.26,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.129951801,35.41,27,1.32611406
0.4,5.59,12.5,3430,99,0,33,28,2.05,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.168149201,38.01,28,1.376938124
0.4,5.59,12.5,3430,99,0,33,28,2.24,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.176051646,37.87,28,1.362648312
0.4,5.59,12.5,3430,99,0,33,28,3.02,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.204999482,39.32,28,1.380834154
0.4,5.59,12.5,3430,99,0,33,28,3.18,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.21037289,39.02,29,1.364215403
0.4,5.59,12.5,3430,99,0,33,28,5.98,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.28536439,42.06,30,1.384706963
0.4,5.59,12.5,3430,99,0,33,28,6.87,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.304162383,43.07,31,1.397520135
0.4,5.59,12.5,3430,99,0,33,28,8.74,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.338734559,44.08,32,1.393355649
0.4,5.59,12.5,3430,99,0,33,28,12.81,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.398477197,42.93,33,1.299033558
0.4,5.59,12.5,3430,99,0,33,28,13.48,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.40686154,44.52,33,1.339117451
0.4,5.59,12.5,3430,99,0,33,28,14.66,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.420860361,45.39,34,1.351834904
0.4,5.59,12.5,3430,99,0,33,28,15.41,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.429296505,46.4,34,1.373758904
0.4,5.59,12.5,3430,99,0,33,28,16.83,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.4443967,46.4,34,1.359397179
0.4,5.59,12.5,3430,99,0,33,28,18.49,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.460772855,46.97,35,1.360669787
0.4,5.59,12.5,3430,99,0,33,28,20.27,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.477016185,47.27,35,1.354301063
0.4,5.59,12.5,3430,99,0,33,28,21.62,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.488543275,46.54,35,1.323060749
0.4,5.59,12.5,3430,99,0,33,28,22.21,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.493386965,47.41,35,1.343422045
0.4,5.59,12.5,3430,99,0,33,28,23.18,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.501112152,47.41,35,1.33650838
0.4,5.59,12.5,3430,99,0,33,28,26.21,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.523532779,48.13,36,1.336838457
0.4,5.59,12.5,3430,99,0,33,28,27.65,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.53338536,48.7,36,1.343979115
0.4,5.59,12.5,3430,99,0,33,28,28.54,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.539244739,49.57,36,1.362781134
0.4,5.59,12.5,3430,99,0,33,28,30.61,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.55225085,49.43,37,1.347545927
0.4,5.59,12.5,3430,99,0,33,28,33.55,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.569387056,49.14,37,1.325012445
0.4,5.59,12.5,3430,99,0,33,28,34.47,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.57446053,51.02,37,1.371271809
0.4,5.59,12.5,3430,99,0,33,28,36.76,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.586551636,51.31,37,1.368556321
0.4,5.59,12.5,3430,99,0,33,28,40.24,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.603607917,50.15,38,1.323389295
0.4,5.59,12.5,3430,99,0,33,28,42.6,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.614376922,51.45,38,1.348637744
0.4,5.59,12.5,3430,99,0,33,28,43.72,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.619284064,50.15,38,1.310577679
0.4,5.59,12.5,3430,99,0,33,28,45.81,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.628116989,51.02,38,1.326079977
0.4,5.59,12.5,3430,99,0,33,28,48,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.636951241,51.16,39,1.322542581
0.4,5.59,12.5,3430,99,0,33,28,49.26,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.641852198,51.31,39,1.32246086
0.4,5.59,12.5,3430,99,0,33,28,50.58,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.646852462,51.87,39,1.332835114
0.4,5.59,12.5,3430,99,0,33,28,52.2,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.652811034,52.15,39,1.335198945
0.4,5.59,12.5,3430,99,0,33,28,56.49,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.667718988,52.58,39,1.334174328
0.4,5.59,12.5,3430,99,0,33,28,59.86,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.678630806,52.87,40,1.332812303
0.4,5.59,12.5,3430,99,0,33,28,64.09,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.691451319,52.87,40,1.322710128
0.4,5.59,12.5,3430,99,0,33,28,67.55,0.6067,0.853,1,1,1.037038629,0.843617083,0.53668315,1.261205402,31,4,0.85,32,42317,0.701289986,53,40,1.318294364
0.4,5.59,12.5,3430,99,0,33,91,0.76,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.09860912,33.53,26,1.29153216
0.4,5.59,12.5,3430,99,0,33,91,1.04,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.117131592,34.26,26,1.297770495
0.4,5.59,12.5,3430,99,0,33,91,1.8,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.15709932,35.55,27,1.300121194
0.4,5.59,12.5,3430,99,0,33,91,2.92,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.201554509,37,28,1.303086117
0.4,5.59,12.5,3430,99,0,33,91,3.78,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.229183779,37.44,29,1.288943531
0.4,5.59,12.5,3430,99,0,33,91,6.99,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.306566894,39.32,31,1.273493495
0.4,5.59,12.5,3430,99,0,33,91,7.87,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.323376498,40.04,31,1.280340616
0.4,5.59,12.5,3430,99,0,33,91,9.7,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.354448951,40.04,32,1.250968284
0.4,5.59,12.5,3430,99,0,33,91,10.75,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.370374063,41.92,32,1.294484979
0.4,5.59,12.5,3430,99,0,33,91,13.33,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.405013314,41.77,33,1.258052911
0.4,5.59,12.5,3430,99,0,33,91,16.56,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.441607894,41.77,34,1.226117793
0.4,5.59,12.5,3430,99,0,33,91,17.5,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.451161069,42.93,34,1.25187262
0.4,5.59,12.5,3430,99,0,33,91,19.95,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.47418767,43.07,35,1.236337291
0.4,5.59,12.5,3430,99,0,33,91,21.16,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.484686848,42.49,35,1.211063015
0.4,5.59,12.5,3430,99,0,33,91,22.21,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.493386965,43.36,35,1.228660195
0.4,5.59,12.5,3430,99,0,33,91,24.07,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.507954851,42.93,36,1.204723609
0.4,5.59,12.5,3430,99,0,33,91,31.28,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.556286988,44.08,37,1.198579294
0.4,5.59,12.5,3430,99,0,33,91,34.28,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.573423316,43.65,37,1.173960644
0.4,5.59,12.5,3430,99,0,33,91,38.17,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.593642865,44.52,38,1.182167524
0.4,5.59,12.5,3430,99,0,33,91,41.73,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.610476628,45.39,38,1.192670913
0.4,5.59,12.5,3430,99,0,33,91,45.57,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.627123282,43.36,38,1.127674307
0.4,5.59,12.5,3430,99,0,33,91,47.5,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.634970417,43.94,39,1.137273776
0.4,5.59,12.5,3430,99,0,33,91,51.38,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.649818876,42.93,39,1.101132273
0.4,5.59,12.5,3430,99,0,33,91,55.03,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.662780241,44.08,39,1.121815928
0.4,5.59,12.5,3430,99,0,33,91,63.76,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.690483658,45.67,40,1.143233406
0.4,5.59,12.5,3430,99,0,33,91,68.26,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.70324249,45.09,40,1.120259471
0.4,5.59,12.5,3430,99,0,33,91,73.85,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.717893142,47.69,41,1.174751607
0.4,5.59,12.5,3430,99,0,33,91,78.23,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.728557773,47.69,41,1.167503778
0.4,5.59,12.5,3430,99,0,33,91,82.44,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.738210519,47.69,41,1.161020318
0.4,5.59,12.5,3430,99,0,33,91,87.33,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.74876213,47.55,41,1.150627244
0.4,5.59,12.5,3430,99,0,33,91,97.46,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.768665413,47.55,42,1.137678916
0.4,5.59,12.5,3430,99,0,33,91,102.66,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.777995154,47.69,42,1.135041187
0.4,5.59,12.5,3430,99,0,33,91,108.68,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.78814517,48.56,42,1.149187188
0.4,5.59,12.5,3430,99,0,33,91,114.46,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.79729994,47.69,42,1.122849718
0.4,5.59,12.5,3430,99,0,33,91,118.69,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.803666928,49,43,1.149620791
0.4,5.59,12.5,3430,99,0,33,91,128.93,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.818042447,49.29,43,1.147280655
0.4,5.59,12.5,3430,99,0,33,91,133.69,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.824274665,49.29,43,1.143361233
0.4,5.59,12.5,3430,99,0,33,91,142.99,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.835724719,48.85,43,1.126086841
0.4,5.59,12.5,3430,99,0,33,91,155.31,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.849591198,49.57,44,1.13411747
0.4,5.59,12.5,3430,99,0,33,91,164.4,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.858997366,49.87,44,1.135208058
0.4,5.59,12.5,3430,99,0,33,91,173.11,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.867434639,48.7,44,1.103566281
0.4,5.59,12.5,3430,99,0,33,91,178.56,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.872453961,50.44,44,1.139931622
0.4,5.59,12.5,3430,99,0,33,91,181.34,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.874942286,50.3,44,1.135258998
0.4,5.59,12.5,3430,99,0,33,91,200.07,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.890562781,50.73,45,1.135503899
0.4,5.59,12.5,3430,99,0,33,91,220.34,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.905534113,51.02,45,1.133022665
0.4,5.59,12.5,3430,99,0,33,91,226.32,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.909622683,51.72,45,1.146108736
0.4,5.59,12.5,3430,99,0,33,91,240.06,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.91851935,52.3,45,1.153587062
0.4,5.59,12.5,3430,99,0,33,91,254.63,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.927271128,52.72,46,1.157570519
0.4,5.59,12.5,3430,99,0,33,91,268.64,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.935101305,53.43,46,1.168412891
0.4,5.59,12.5,3430,99,0,33,91,274.45,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.938195739,52.01,46,1.135544324
0.4,5.59,12.5,3430,99,0,33,91,288,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.945094353,53.14,46,1.156100925
0.4,5.59,12.5,3430,99,0,33,91,297.4,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.949637193,52.58,46,1.141252264
0.4,5.59,12.5,3430,99,0,33,91,308.74,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.954874636,53.71,46,1.162655665
0.4,5.59,12.5,3430,99,0,33,91,334.51,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.965892026,53.43,46,1.150112661
0.4,5.59,12.5,3430,99,0,33,91,356.66,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.974503405,54.85,47,1.175529728
0.4,5.59,12.5,3430,99,0,33,91,378.25,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.982240045,54.14,47,1.155784531
0.4,5.59,12.5,3430,99,0,33,91,382.31,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.983629305,55.55,47,1.18505476
0.4,5.59,12.5,3430,99,0,33,91,401.24,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.989855697,56.12,47,1.193468473
0.4,5.59,12.5,3430,99,0,33,91,429.09,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,0.99833233,55.84,47,1.18247663
0.4,5.59,12.5,3430,99,0,33,91,451.23,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.004558299,55.69,47,1.175637412
0.4,5.59,12.5,3430,99,0,33,91,471.87,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.010000473,56.41,47,1.187612641
0.4,5.59,12.5,3430,99,0,33,91,493.45,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.0153545,55.13,48,1.157581066
0.4,5.59,12.5,3430,99,0,33,91,519.81,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.021475961,56.12,48,1.17480004
0.4,5.59,12.5,3430,99,0,33,91,544.25,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.026782782,56.12,48,1.171724006
0.4,5.59,12.5,3430,99,0,33,91,566.95,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.031425946,56.83,48,1.183835972
0.4,5.59,12.5,3430,99,0,33,91,581.6,0.6067,0.853,1,1,1.037038629,0.734079555,0.53668315,1.261205402,31,4,0.85,35,42317,1.034288409,57.26,48,1.191114991
0.57,0,75,3000,100,0,33,28,1,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,0.135902387,10.2,33,0.310821426
0.57,0,75,3000,100,0,33,28,7,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,0.363614457,15,39,0.380760117
0.57,0,75,3000,100,0,33,28,28,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,0.634985118,22.45,47,0.475285244
0.57,0,75,3000,100,0,33,28,180,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,1.035667943,33.98,59,0.577787612
0.57,0,75,3000,100,0,33,28,500,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,1.205367089,41.53,64,0.651827728
0.57,0,75,3000,100,0,33,28,800,0.6,1.018,1,1,1.041484667,0.843617083,0.636138835,1.494926261,45,2.3,0.92,45,34614,1.265605059,44.18,65,0.674983715
